id,...1,...2,Lizard_id,Distance moved,Movement...5,Movement...6,...3
Statistics-Activity_trial03.xlsx,Trial    12,Arena 2,NA,11.3574,0.200017,745.461,1222
Statistics-Activity_trial03.xlsx,Trial    12,Arena 3,NA,290.052,31.6026,927.276,1390
Statistics-Activity_trial03.xlsx,Trial    12,Arena 4,NA,273.503,32.0026,790.665,2105
Statistics-Activity_trial03.xlsx,Trial    13,Arena 2,NA,993.718,168.75,1006.25,1479
Statistics-Activity_trial03.xlsx,Trial    13,Arena 3,NA,589.072,89.1666,1065,1358
Statistics-Activity_trial03.xlsx,Trial    13,Arena 4,NA,-,-,-,1177
Statistics-Activity_trial03.xlsx,Trial    14,Arena 1,NA,584.889,88,1111.33,1531
Statistics-Activity_trial03.xlsx,Trial    14,Arena 2,NA,185.736,22.6667,1176.67,1303
Statistics-Activity_trial03.xlsx,Trial    15,Arena 1,NA,434.774,66.1666,1132.92,1459
Statistics-Activity_trial03.xlsx,Trial    15,Arena 2,NA,-,-,-,1371
Statistics-Activity_trial03.xlsx,Trial    16,Arena 1,NA,312.736,22.25,1023.67,1229
Statistics-Activity_trial03.xlsx,Trial    16,Arena 2,NA,410.537,39.4166,995.916,1166
Statistics-Activity_trial03.xlsx,Trial    16,Arena 3,NA,825.873,117.417,1070.17,1192
Statistics-Activity_trial03.xlsx,Trial    16,Arena 4,NA,680.105,78.9166,1049,1257
Statistics-Activity_trial03.xlsx,Trial    17,Arena 1,NA,-,-,-,1443
Statistics-Activity_trial03.xlsx,Trial    17,Arena 2,NA,0,0,1200.17,1598
Statistics-Activity_trial03.xlsx,Trial    17,Arena 3,NA,180.109,24.7994,1175.37,2164
Statistics-Activity_trial03.xlsx,Trial    17,Arena 4,NA,-,-,-,1218
Statistics-Activity_trial03.xlsx,Trial    18,Arena 1,NA,117.015,16.6,1183.44,2346
Statistics-Activity_trial03.xlsx,Trial    18,Arena 2,NA,-,-,-,1172
Statistics-Activity_trial03.xlsx,Trial    18,Arena 3,NA,130.257,18.12,799.358,1239
Statistics-Activity_trial03.xlsx,Trial    19,Arena 1,NA,201.12,10.1307,1190.06,1442
Statistics-Activity_trial03.xlsx,Trial    19,Arena 3,NA,339.353,47.2766,1152.91,1565
Statistics-Activity_trial03.xlsx,Trial    20,Arena 1,NA,16.2901,2.00005,433.01,1402
Statistics-Activity_trial03.xlsx,Trial    20,Arena 3,NA,-,-,-,1174
Statistics-Activity_trial03.xlsx,Trial    20,Arena 4,NA,107.338,12.4003,387.409,2255
Statistics-Activity_trial03.xlsx,Trial    21,Arena 1,NA,-,-,-,1419
Statistics-Activity_trial03.xlsx,Trial    21,Arena 2,NA,226.325,24.802,1037.28,1580
Statistics-Activity_trial03.xlsx,Trial    21,Arena 3,NA,-,-,-,1613
Statistics-Activity_trial03.xlsx,Trial    21,Arena 4,NA,117.935,18.0014,245.82,1534
Statistics-Activity_trial03.xlsx,Trial    22,Arena 1,NA,3731.22,159.002,517.808,1424
Statistics-Activity_trial03.xlsx,Trial    22,Arena 2,NA,4640.92,174.003,415.606,2486
Statistics-Activity_trial03.xlsx,Trial    22,Arena 3,NA,4053.27,151.002,224.203,2106
Statistics-Activity_trial03.xlsx,Trial    22,Arena 4,NA,5218.37,213.803,648.81,1182
Statistics-Activity_trial03.xlsx,Trial    23,Arena 1,NA,1.67187,0.040001,1113.91,2351
Statistics-Activity_trial03.xlsx,Trial    23,Arena 2,NA,216.995,30.4809,929.548,1230
Statistics-Activity_trial03.xlsx,Trial    23,Arena 3,NA,-,-,-,1487
Statistics-Activity_trial03.xlsx,Trial    24,Arena 1,NA,402.354,59.7998,1140.4,1467
Statistics-Activity_trial03.xlsx,Trial    24,Arena 2,NA,0,0,1200.2,1340
Statistics-Activity_trial03.xlsx,Trial    24,Arena 3,NA,116.178,15.8,1184.4,1417
Statistics-Activity_trial03.xlsx,Trial    25,Arena 1,NA,133.731,21.1999,1179,1328
Statistics-Activity_trial03.xlsx,Trial    25,Arena 2,NA,54.3443,2.59999,801.798,1258
Statistics-Activity_trial03.xlsx,Trial    25,Arena 3,NA,103.239,14.6,1184.4,1408
Statistics-Activity_trial03.xlsx,Trial    26,Arena 1,NA,-,-,-,2422
Statistics-Activity_trial03.xlsx,Trial    26,Arena 2,NA,-,-,-,1334
Statistics-Activity_trial03.xlsx,Trial    26,Arena 3,NA,134.802,9.20074,398.232,1619
Statistics-Activity_trial03.xlsx,Trial    26,Arena 4,NA,155.068,16.6013,766.461,1223
Statistics-Activity_trial03.xlsx,Trial    27,Arena 1,NA,238.485,25.0004,1175.02,1674
Statistics-Activity_trial03.xlsx,Trial    27,Arena 2,NA,519.352,91.4014,1104.62,2009
Statistics-Activity_trial03.xlsx,Trial    27,Arena 3,NA,93.5628,7.40011,289.004,1421
Statistics-Activity_trial03.xlsx,Trial    27,Arena 4,NA,1142.43,83.8013,1076.42,1466
Statistics-Activity_trial03.xlsx,Trial    28,Arena 1,NA,68.1448,12.0006,1188.06,1360
Statistics-Activity_trial03.xlsx,Trial    28,Arena 2,NA,266.593,37.2018,1162.86,2081
Statistics-Activity_trial03.xlsx,Trial    28,Arena 3,NA,270.219,42.802,873.441,1795
Statistics-Activity_Trial04.xlsx,Trial     1,Arena 1,NA,23.7207,1.60004,1192.03,1410
Statistics-Activity_Trial04.xlsx,Trial     1,Arena 2,NA,34.348,1.40003,1166.23,1255
Statistics-Activity_Trial04.xlsx,Trial     1,Arena 3,NA,205.433,24.4006,1175.63,2073
Statistics-Activity_Trial04.xlsx,Trial     1,Arena 4,NA,725.705,77.4017,916.421,1382
Statistics-Activity_Trial04.xlsx,Trial     2,Arena 1,NA,318.42,53.3999,1146.8,1478
Statistics-Activity_Trial04.xlsx,Trial     2,Arena 2,NA,390.28,56.1999,1114.8,1373
Statistics-Activity_Trial04.xlsx,Trial     2,Arena 3,NA,-,-,-,2298
Statistics-Activity_Trial04.xlsx,Trial     3,Arena 1,NA,6.43356,0.2,1200,1401
Statistics-Activity_Trial04.xlsx,Trial     3,Arena 2,NA,194.832,18.6,1100.8,1381
Statistics-Activity_Trial04.xlsx,Trial     3,Arena 3,NA,455.929,41.5999,825.998,1207
Statistics-Activity_Trial04.xlsx,Trial     4,Arena 1,NA,184.749,25.4006,988.822,1283
Statistics-Activity_Trial04.xlsx,Trial     4,Arena 2,NA,410.227,70.2016,717.616,1609
Statistics-Activity_Trial04.xlsx,Trial     4,Arena 4,NA,109.703,18.4004,587.813,1562
Statistics-Activity_Trial04.xlsx,Trial     5,Arena 1,NA,15097.1,406.009,791.818,1438
Statistics-Activity_Trial04.xlsx,Trial     5,Arena 3,NA,257.728,10.0002,1055.62,1276
Statistics-Activity_Trial04.xlsx,Trial     6,Arena 1,NA,26.426,0.479999,509.999,1198
Statistics-Activity_Trial04.xlsx,Trial     6,Arena 2,NA,79.7931,8.63998,770.158,1233
Statistics-Activity_Trial04.xlsx,Trial     6,Arena 3,NA,697.899,127.68,1072.56,1284
Statistics-Activity_Trial04.xlsx,Trial     6,Arena 4,NA,-,-,-,1240
Statistics-Activity_Trial04.xlsx,Trial     7,Arena 3,NA,319.511,54.4012,1012.82,2047
Statistics-Activity_Trial04.xlsx,Trial     7,Arena 4,NA,446.982,68.2015,1131.83,1432
Statistics-Activity_Trial04.xlsx,Trial     8,Arena 1,NA,368.389,60.2014,941.621,1205
Statistics-Activity_Trial04.xlsx,Trial     8,Arena 2,NA,164.752,28.0006,535.412,1296
Statistics-Activity_Trial04.xlsx,Trial     8,Arena 3,NA,385.114,46.201,981.622,1399
Statistics-Activity_Trial04.xlsx,Trial     9,Arena 1,NA,221.094,35.8107,1164.35,1374
Statistics-Activity_Trial04.xlsx,Trial     9,Arena 2,NA,155.746,22.4067,1177.75,1463
Statistics-Activity_Trial04.xlsx,Trial     9,Arena 4,NA,320.955,37.0111,1163.15,1366
Statistics-Activity_Trial04.xlsx,Trial    10,Arena 1,NA,120.228,17.8004,882.222,1322
Statistics-Activity_Trial04.xlsx,Trial    10,Arena 2,NA,126.486,11.8003,823.221,1202
Statistics-Activity_Trial04.xlsx,Trial    10,Arena 3,NA,-,-,-,2205
Statistics-Activity_Trial04.xlsx,Trial    11,Arena 2,NA,5.97234,0.2,487.399,1611
Statistics-Activity_Trial04.xlsx,Trial    11,Arena 3,NA,-,-,-,2292
Statistics-Activity_Trial04.xlsx,Trial    12,Arena 1,NA,-,-,-,1454
Statistics-Activity_Trial04.xlsx,Trial    12,Arena 2,NA,5.85272,0.199999,639.998,1222
Statistics-Activity_Trial04.xlsx,Trial    12,Arena 3,NA,158.61,28.9999,990.398,1390
Statistics-Activity_Trial04.xlsx,Trial    12,Arena 4,NA,90.4147,8.99998,1191.2,2105
Statistics-Activity_Trial04.xlsx,Trial    13,Arena 2,NA,487.953,83.3333,733.333,1479
Statistics-Activity_Trial04.xlsx,Trial    13,Arena 3,NA,834.722,142.5,979.583,1358
Statistics-Activity_Trial04.xlsx,Trial    13,Arena 4,NA,-,-,-,1177
Statistics-Activity_Trial04.xlsx,Trial    14,Arena 1,NA,130.622,17.1667,1182.33,1531
Statistics-Activity_Trial04.xlsx,Trial    14,Arena 2,NA,289.284,42.3333,1021.83,1303
Statistics-Activity_Trial04.xlsx,Trial    15,Arena 1,NA,408.002,65.3333,642.75,1459
Statistics-Activity_Trial04.xlsx,Trial    15,Arena 2,NA,482.743,63.9166,1103.17,1371
Statistics-Activity_Trial04.xlsx,Trial    16,Arena 1,NA,66.0511,8.58333,1100.33,1229
Statistics-Activity_Trial04.xlsx,Trial    16,Arena 2,NA,108.477,10.3333,740.833,1166
Statistics-Activity_Trial04.xlsx,Trial    16,Arena 3,NA,217.14,31.4167,742.5,1192
Statistics-Activity_Trial04.xlsx,Trial    16,Arena 4,NA,317.574,40.25,1154,1257
Statistics-Activity_Trial04.xlsx,Trial    17,Arena 1,NA,190.364,36.2009,873.422,1443
Statistics-Activity_Trial04.xlsx,Trial    17,Arena 2,NA,-,-,-,1598
Statistics-Activity_Trial04.xlsx,Trial    17,Arena 3,NA,408.113,60.8015,1130.03,2164
Statistics-Activity_Trial04.xlsx,Trial    17,Arena 4,NA,296.746,40.001,1036.03,1218
Statistics-Activity_Trial04.xlsx,Trial    18,Arena 1,NA,-,-,-,2346
Statistics-Activity_Trial04.xlsx,Trial    18,Arena 2,NA,5.41459,0.159995,1199.85,1172
Statistics-Activity_Trial04.xlsx,Trial    18,Arena 3,NA,410.135,67.5581,1040.01,1239
Statistics-Activity_Trial04.xlsx,Trial    19,Arena 1,NA,395.078,50.3986,1010.57,1442
Statistics-Activity_Trial04.xlsx,Trial    19,Arena 3,NA,531.118,83.3977,1049.37,1565
Statistics-Activity_Trial04.xlsx,Trial    20,Arena 1,NA,33.9468,1.60025,414.064,1402
Statistics-Activity_Trial04.xlsx,Trial    20,Arena 3,NA,0,0,1199.59,1174
Statistics-Activity_Trial04.xlsx,Trial    20,Arena 4,NA,466.774,54.4084,1094.57,2255
Statistics-Activity_Trial04.xlsx,Trial    21,Arena 1,NA,204.314,22.1994,1021.97,1419
Statistics-Activity_Trial04.xlsx,Trial    21,Arena 2,NA,251.892,28.3992,1171.77,1580
Statistics-Activity_Trial04.xlsx,Trial    21,Arena 3,NA,12.5552,0.199994,520.186,1613
Statistics-Activity_Trial04.xlsx,Trial    21,Arena 4,NA,451.358,72.598,1127.57,1534
Statistics-Activity_Trial04.xlsx,Trial    22,Arena 1,NA,12.0423,0.80002,1056.43,1424
Statistics-Activity_Trial04.xlsx,Trial    22,Arena 2,NA,12.2404,1.40003,854.421,2486
Statistics-Activity_Trial04.xlsx,Trial    22,Arena 3,NA,1.25251,0.80002,0.40001,2106
Statistics-Activity_Trial04.xlsx,Trial    22,Arena 4,NA,241.511,37.2009,1136.83,1182
Statistics-Activity_Trial04.xlsx,Trial    23,Arena 1,NA,475.148,64.9982,1132.09,2351
Statistics-Activity_Trial04.xlsx,Trial    23,Arena 2,NA,182.92,26.0393,1164.97,1230
Statistics-Activity_Trial04.xlsx,Trial    23,Arena 3,NA,237.156,28.3192,694.221,1487
Statistics-Activity_Trial04.xlsx,Trial    24,Arena 1,NA,523.099,79.1978,785.378,1467
Statistics-Activity_Trial04.xlsx,Trial    24,Arena 2,NA,168.577,27.7992,793.378,1340
Statistics-Activity_Trial04.xlsx,Trial    24,Arena 3,NA,74.2131,7.3998,505.986,1417
Statistics-Activity_Trial04.xlsx,Trial    25,Arena 1,NA,-,-,-,1328
Statistics-Activity_Trial04.xlsx,Trial    25,Arena 2,NA,158.109,9.39998,1034,1258
Statistics-Activity_Trial04.xlsx,Trial    25,Arena 3,NA,20.2263,2,731.798,1408
Statistics-Activity_Trial04.xlsx,Trial    26,Arena 1,NA,-,-,-,2422
Statistics-Activity_Trial04.xlsx,Trial    26,Arena 2,NA,243.007,33.8017,927.646,1334
Statistics-Activity_Trial04.xlsx,Trial    26,Arena 3,NA,145.597,19.801,363.218,1619
Statistics-Activity_Trial04.xlsx,Trial    26,Arena 4,NA,188.92,29.2015,886.444,1223
Statistics-Activity_Trial04.xlsx,Trial    27,Arena 1,NA,385.741,51.3999,865.998,1674
Statistics-Activity_Trial04.xlsx,Trial    27,Arena 2,NA,416.352,74.3998,897.198,2009
Statistics-Activity_Trial04.xlsx,Trial    27,Arena 3,NA,213.741,19.4,976.998,1421
Statistics-Activity_Trial04.xlsx,Trial    27,Arena 4,NA,67.9513,11.2,477.399,1466
Statistics-Activity_Trial04.xlsx,Trial    28,Arena 1,NA,403.748,64.0016,1136.03,1360
Statistics-Activity_Trial04.xlsx,Trial    28,Arena 2,NA,703.706,106.803,1093.23,2081
Statistics-Activity_Trial04.xlsx,Trial    28,Arena 3,NA,539.875,80.002,1023.63,1795
Statistics-Activity_trial05.xlsx,Trial     1,Arena 1,NA,0.968808,0,154.818,1410
Statistics-Activity_trial05.xlsx,Trial     1,Arena 2,NA,2.16637,0,212.425,1255
Statistics-Activity_trial05.xlsx,Trial     1,Arena 3,NA,379.496,61.4072,737.687,2073
Statistics-Activity_trial05.xlsx,Trial     1,Arena 4,NA,128.269,15.4018,591.67,1382
Statistics-Activity_trial05.xlsx,Trial     2,Arena 1,NA,179.153,24.0005,904.22,1478
Statistics-Activity_trial05.xlsx,Trial     2,Arena 2,NA,282.017,39.4009,1160.63,1373
Statistics-Activity_trial05.xlsx,Trial     2,Arena 3,NA,105.896,14.0003,1063.62,2298
Statistics-Activity_trial05.xlsx,Trial     3,Arena 1,NA,-,-,-,1401
Statistics-Activity_trial05.xlsx,Trial     3,Arena 2,NA,0.705097,0,206.809,1381
Statistics-Activity_trial05.xlsx,Trial     3,Arena 3,NA,199.808,18.0008,537.024,1207
Statistics-Activity_trial05.xlsx,Trial     4,Arena 1,NA,98.5783,12.6003,1063.42,1283
Statistics-Activity_trial05.xlsx,Trial     4,Arena 2,NA,434.071,51.0012,938.621,1609
Statistics-Activity_trial05.xlsx,Trial     4,Arena 4,NA,86.2417,2.60006,1197.43,1562
Statistics-Activity_trial05.xlsx,Trial     5,Arena 1,NA,9392.97,235.034,965.14,1438
Statistics-Activity_trial05.xlsx,Trial     5,Arena 3,NA,969.28,22.8033,1177.37,1276
Statistics-Activity_trial05.xlsx,Trial     6,Arena 1,NA,2.11662,0,90.7198,1198
Statistics-Activity_trial05.xlsx,Trial     6,Arena 2,NA,198.274,27.3599,738.958,1233
Statistics-Activity_trial05.xlsx,Trial     6,Arena 3,NA,219.084,31.6799,1168.56,1284
Statistics-Activity_trial05.xlsx,Trial     6,Arena 4,NA,205.944,29.7599,735.838,1240
Statistics-Activity_trial05.xlsx,Trial     7,Arena 3,NA,218.185,23.4023,1176.71,2047
Statistics-Activity_trial05.xlsx,Trial     7,Arena 4,NA,368.075,65.0063,1135.11,1432
Statistics-Activity_trial05.xlsx,Trial     8,Arena 1,NA,489.853,77.4056,1103.88,1205
Statistics-Activity_trial05.xlsx,Trial     8,Arena 2,NA,-,-,-,1296
Statistics-Activity_trial05.xlsx,Trial     8,Arena 3,NA,13.9251,0.400028,129.409,1399
Statistics-Activity_trial05.xlsx,Trial     9,Arena 1,NA,158.419,20.8005,1042.82,1374
Statistics-Activity_trial05.xlsx,Trial     9,Arena 2,NA,390.622,71.4016,1128.63,1463
Statistics-Activity_trial05.xlsx,Trial     9,Arena 4,NA,869.376,169.204,642.214,1366
Statistics-Activity_trial05.xlsx,Trial    10,Arena 1,NA,67.6624,8.60036,310.813,1322
Statistics-Activity_trial05.xlsx,Trial    10,Arena 2,NA,115.518,16.2007,1166.65,1202
Statistics-Activity_trial05.xlsx,Trial    10,Arena 3,NA,-,-,-,2205
Statistics-Activity_trial05.xlsx,Trial    11,Arena 1,NA,-,-,-,NA
Statistics-Activity_trial05.xlsx,Trial    11,Arena 3,NA,10.6114,0.463389,557.987,2292
Statistics-Activity_trial05.xlsx,Trial    12,Arena 1,NA,161.986,26.9428,149.079,1454
Statistics-Activity_trial05.xlsx,Trial    12,Arena 2,NA,-,-,-,1222
Statistics-Activity_trial05.xlsx,Trial    12,Arena 3,NA,686.853,108.764,352.044,1390
Statistics-Activity_trial05.xlsx,Trial    12,Arena 4,NA,207.106,29.1273,566.99,2105
Statistics-Activity_trial05.xlsx,Trial    13,Arena 2,NA,546.918,86.6666,1101.67,1479
Statistics-Activity_trial05.xlsx,Trial    13,Arena 3,NA,472.934,73.3333,1125.42,1358
Statistics-Activity_trial05.xlsx,Trial    13,Arena 4,NA,-,-,-,1177
Statistics-Activity_trial05.xlsx,Trial    14,Arena 1,NA,150.453,22,1177.17,1531
Statistics-Activity_trial05.xlsx,Trial    14,Arena 2,NA,76.9069,12.8333,1186.33,1303
Statistics-Activity_trial05.xlsx,Trial    15,Arena 1,NA,127.076,22.1667,1176.75,1459
Statistics-Activity_trial05.xlsx,Trial    15,Arena 2,NA,641.838,80.6666,834.166,1371
Statistics-Activity_trial05.xlsx,Trial    16,Arena 1,NA,11.8839,0,160.5,1229
Statistics-Activity_trial05.xlsx,Trial    16,Arena 2,NA,96.674,15.3333,152.333,1166
Statistics-Activity_trial05.xlsx,Trial    16,Arena 3,NA,222.316,20.0833,1179.67,1192
Statistics-Activity_trial05.xlsx,Trial    16,Arena 4,NA,495.433,65.0833,994.166,1257
Statistics-Activity_trial05.xlsx,Trial    17,Arena 1,NA,125.172,19.2,947.398,1443
Statistics-Activity_trial05.xlsx,Trial    17,Arena 2,NA,-,-,-,1598
Statistics-Activity_trial05.xlsx,Trial    17,Arena 3,NA,348.928,56.5999,953.598,2164
Statistics-Activity_trial05.xlsx,Trial    17,Arena 4,NA,-,-,-,1218
Statistics-Activity_trial05.xlsx,Trial    18,Arena 1,NA,78.5885,12.5197,1187.49,2346
Statistics-Activity_trial05.xlsx,Trial    18,Arena 2,NA,8.15863,0.039999,304.112,1172
Statistics-Activity_trial05.xlsx,Trial    18,Arena 3,NA,15.0653,0.039999,560.385,1239
Statistics-Activity_trial05.xlsx,Trial    19,Arena 1,NA,187.146,22.1994,1176.17,1442
Statistics-Activity_trial05.xlsx,Trial    19,Arena 3,NA,423.963,54.1985,979.573,1565
Statistics-Activity_trial05.xlsx,Trial    20,Arena 1,NA,213.401,33.3991,484.987,1402
Statistics-Activity_trial05.xlsx,Trial    20,Arena 3,NA,7.1579,0.199995,195.795,1174
Statistics-Activity_trial05.xlsx,Trial    20,Arena 4,NA,465.612,59.7983,1027.97,2255
Statistics-Activity_trial05.xlsx,Trial    21,Arena 1,NA,137.495,17.3995,1182.77,1419
Statistics-Activity_trial05.xlsx,Trial    21,Arena 2,NA,187.385,18.3995,1181.77,1580
Statistics-Activity_trial05.xlsx,Trial    21,Arena 3,NA,51.005,0,1184.77,1613
Statistics-Activity_trial05.xlsx,Trial    21,Arena 4,NA,382.618,60.7983,850.977,1534
Statistics-Activity_trial05.xlsx,Trial    22,Arena 1,NA,-,-,-,1424
Statistics-Activity_trial05.xlsx,Trial    22,Arena 2,NA,190.076,29.603,286.029,2486
Statistics-Activity_trial05.xlsx,Trial    22,Arena 3,NA,-,-,-,2106
Statistics-Activity_trial05.xlsx,Trial    22,Arena 4,NA,262.322,30.8032,662.068,1182
Statistics-Activity_trial05.xlsx,Trial    23,Arena 1,NA,271,34.7599,740.078,2351
Statistics-Activity_trial05.xlsx,Trial    23,Arena 2,NA,364.961,50.5999,1143.04,1230
Statistics-Activity_trial05.xlsx,Trial    23,Arena 3,NA,-,-,-,1487
Statistics-Activity_trial05.xlsx,Trial    24,Arena 1,NA,392.637,59.9998,783.398,1467
Statistics-Activity_trial05.xlsx,Trial    24,Arena 2,NA,154.769,25.5999,1174.6,1340
Statistics-Activity_trial05.xlsx,Trial    24,Arena 3,NA,-,-,-,1417
Statistics-Activity_trial05.xlsx,Trial    25,Arena 1,NA,57.1776,8.60088,68.8071,1328
Statistics-Activity_trial05.xlsx,Trial    25,Arena 2,NA,-,-,-,1258
Statistics-Activity_trial05.xlsx,Trial    25,Arena 3,NA,220.922,22.0023,1178.12,1408
Statistics-Activity_trial05.xlsx,Trial    26,Arena 1,NA,0.429147,0,15.8004,2422
Statistics-Activity_trial05.xlsx,Trial    26,Arena 2,NA,4.26539,0,314.408,1334
Statistics-Activity_trial05.xlsx,Trial    26,Arena 3,NA,349.432,47.0012,996.625,1619
Statistics-Activity_trial05.xlsx,Trial    26,Arena 4,NA,-,-,-,1223
Statistics-Activity_trial05.xlsx,Trial    27,Arena 1,NA,608.735,96.2024,951.024,1674
Statistics-Activity_trial05.xlsx,Trial    27,Arena 2,NA,408.209,65.6016,1134.43,2009
Statistics-Activity_trial05.xlsx,Trial    27,Arena 3,NA,-,-,-,1421
Statistics-Activity_trial05.xlsx,Trial    27,Arena 4,NA,1995,120.403,1047.83,1466
Statistics-Activity_trial05.xlsx,Trial    28,Arena 1,NA,267.138,42.8044,1157.32,1360
Statistics-Activity_trial05.xlsx,Trial    28,Arena 2,NA,798.982,134.014,1042.51,2081
Statistics-Activity_trial05.xlsx,Trial    28,Arena 3,NA,432.615,74.8077,843.686,1795
